post_id,platform,content_type,topic,language,region,post_datetime,hashtags,sentiment_score,views,likes,comments,shares,engagement_rate,is_viral
7774,YouTube,video,Education,EN,UK,2025-07-04 04:52:00,#Knowledge #AcademicSuccess #Learning #StudyTips #Certification #Education,0.81,796158,42773,16451,6580,0.0827,0
7775,YouTube,video,Travel,DE,AU,2025-05-20 01:19:00,#Travel #Adventure #Wanderlust #Journey #ExploreMore,0.76,473509,45464,17486,6994,0.1477,1
7776,YouTube,video,Education,JA,US,2025-10-10 20:07:00,#Education #AcademicSuccess #Knowledge #StudyTips #Certification #Learning,0.77,612530,39901,15346,6138,0.1002,1
7777,YouTube,video,Sports,FR,US,2025-01-03 22:46:00,#Workout #Basketball #Cricket #Training #Football #Sports,0.69,291041,12016,4621,1848,0.0635,0
7778,YouTube,video,Education,EN,BR,2025-05-08 15:56:00,#Knowledge #Certification #Education,0.21,933706,82507,31733,12693,0.1359,1
7779,YouTube,video,Travel,HI,UK,2025-05-28 22:16:00,#Adventure #Tourism #ExploreMore,0.49,408807,36091,13881,5552,0.1358,1
7780,YouTube,video,Food,EN,FR,2025-07-30 19:31:00,#Foodie #MustTry #Cooking #Food #FoodBlog,0.68,252307,7864,3024,1209,0.048,0
7781,YouTube,video,Sports,FR,MX,2025-06-17 20:23:00,#Training #Football #Cricket #Workout #Sports,0.86,623046,64148,24672,9869,0.1584,1
7782,YouTube,video,Sports,HI,US,2025-09-11 19:39:00,#Training #Cricket #Football #Basketball #Workout,0.76,249045,3569,1372,549,0.0221,0
7783,YouTube,video,Sports,EN,CA,2025-12-28 22:16:00,#Cricket #Sports #Workout #Training #Fitness #Football #Basketball,-0.2,758497,20083,7724,3089,0.0407,0
7784,YouTube,video,Business,FR,FR,2025-04-10 21:20:00,#Leadership #BusinessTips #Hustle #Entrepreneur #CareerGrowth #StartupLife,0.18,164296,9281,3569,1427,0.0869,0
7785,YouTube,video,Travel,HI,AU,2025-07-13 22:49:00,#Wanderlust #Adventure #Journey #Travel,-0.62,937993,10973,4220,1688,0.018,0
7786,YouTube,video,Food,JA,BR,2025-04-04 14:36:00,#MustTry #Foodie #FoodBlog #Recipe #Cooking #Food,0.63,958374,88484,34032,13613,0.142,1
7787,YouTube,video,Health,UR,AU,2025-05-25 22:04:00,#HealthTips #Fitness #Wellness #MentalHealth #Health,0.69,381471,31920,12277,4910,0.1287,1
7788,YouTube,video,Food,HI,US,2025-03-16 19:08:00,#Foodie #Recipe #Cooking,-0.43,524147,23524,9047,3619,0.069,0
7789,YouTube,video,Technology,DE,CA,2025-08-05 22:02:00,#MachineLearning #CodingLife #Innovation #DataScience,0.02,321390,27395,10536,4214,0.1311,1
7790,YouTube,video,Sports,HI,FR,2025-04-04 08:15:00,#Cricket #Sports #Football #Workout #Training,0.58,655886,8678,3337,1335,0.0204,0
7791,YouTube,video,Business,PT,CA,2025-12-25 20:00:00,#Hustle #CareerGrowth #Leadership #Entrepreneur #StartupLife,-0.93,969741,50436,19398,7759,0.08,0
7792,YouTube,video,Entertainment,PT,DE,2025-02-07 19:50:00,#MovieTime #Entertainment #Trending #Funny #Viral #ShowBiz #FollowForMore,0.58,793578,53723,20663,8265,0.1042,1
7793,YouTube,video,Lifestyle,EN,US,2025-05-18 19:09:00,#Lifestyle #Positivity #Wellness,0.42,214493,8096,3114,1245,0.0581,0
7794,YouTube,video,Education,FR,FR,2025-07-07 19:26:00,#Knowledge #StudyTips #Education #AcademicSuccess #Learning,-0.68,857844,32112,12351,4940,0.0576,0
7795,YouTube,video,Health,ES,FR,2025-09-18 21:21:00,#Nutrition #Fitness #Health #Wellness #MentalHealth #HealthTips,0.01,723198,25624,9855,3942,0.0545,0
7796,YouTube,video,Fashion,EN,JP,2025-08-26 11:48:00,#Lookbook #OOTD #FashionTips #TrendingStyle #Style #Fashion,0.77,978277,17704,6809,2723,0.0278,0
7797,YouTube,video,Technology,EN,US,2025-04-09 22:12:00,#Innovation #CodingLife #MachineLearning,-0.36,291340,21302,8193,3277,0.1125,1
7798,YouTube,video,Lifestyle,EN,FR,2025-12-14 02:56:00,#Positivity #Motivation #Lifestyle #Wellness,0.68,664523,32629,12549,5019,0.0755,0
7799,YouTube,video,Technology,HI,JP,2025-03-24 14:06:00,#Programming #TechTrends #MachineLearning #DataScience #AI #CodingLife #Innovation,0.61,626401,22062,8485,3394,0.0542,0
7800,YouTube,video,Health,EN,AU,2025-10-22 03:53:00,#HealthTips #Wellness #MentalHealth,0.47,202818,16480,6338,2535,0.125,1
7801,YouTube,video,Travel,DE,MX,2025-02-24 20:41:00,#Travel #ExploreMore #Tourism,0.78,236733,15458,5945,2378,0.1005,1
7802,YouTube,video,Education,JA,IN,2025-01-28 14:29:00,#Knowledge #Education #AcademicSuccess #StudyTips #Certification #Learning,0.66,160500,9741,3746,1498,0.0934,1
7803,YouTube,video,Health,PT,BR,2025-03-11 20:31:00,#Fitness #MentalHealth #Nutrition #HealthTips,0.46,976823,49791,19150,7660,0.0784,0
7804,YouTube,video,Travel,PT,IN,2025-09-03 01:20:00,#Tourism #Journey #Wanderlust #ExploreMore #Adventure #Travel,0.67,239429,10878,4184,1673,0.0699,0
7805,YouTube,video,Fashion,EN,JP,2025-05-12 18:04:00,#Style #Lookbook #TrendingStyle,0.82,570735,29264,11255,4502,0.0789,0
7806,YouTube,video,Sports,JA,FR,2025-02-16 14:42:00,#Training #Fitness #Football #Basketball #Sports #Workout #Cricket,0.95,46217,455,175,70,0.0152,0
7807,YouTube,video,Sports,HI,US,2025-12-03 22:57:00,#Basketball #Training #Football,0.89,914090,20917,8045,3218,0.0352,0
7808,YouTube,video,Sports,UR,DE,2025-09-02 20:22:00,#Workout #Training #Fitness #Sports #Basketball #Cricket #Football,0.43,700270,33860,13023,5209,0.0744,0
7809,YouTube,video,Sports,UR,UK,2025-09-19 22:50:00,#Sports #Training #Football #Fitness #Cricket #Workout,0.68,124774,13286,5110,2044,0.1638,1
7810,YouTube,video,Food,UR,IN,2025-08-27 19:43:00,#Cooking #MustTry #FoodBlog #Foodie #Food #Recipe,0.88,747454,20270,7796,3118,0.0417,0
7811,YouTube,video,Business,FR,FR,2025-10-30 06:42:00,#Hustle #BusinessTips #StartupLife #Entrepreneur #Leadership,0.52,609739,39286,15110,6044,0.0991,1
7812,YouTube,video,Entertainment,PT,BR,2025-10-02 08:28:00,#ShowBiz #MovieTime #Entertainment #FollowForMore #Trending #Funny #Viral,0.5,285941,6457,2483,993,0.0347,0
7813,YouTube,video,Entertainment,FR,IN,2025-07-25 02:22:00,#Funny #ShowBiz #MovieTime #Viral,0.96,358386,34118,13122,5249,0.1465,1
7814,YouTube,video,Travel,PT,DE,2025-07-10 01:57:00,#Wanderlust #Tourism #Journey #ExploreMore,0.52,970365,88482,34031,13612,0.1403,1
7815,YouTube,video,Sports,PT,JP,2025-09-26 01:00:00,#Sports #Basketball #Training #Fitness,0.88,339584,23784,9147,3659,0.1078,1
7816,YouTube,video,Food,EN,BR,2025-09-10 19:03:00,#Food #FoodBlog #Foodie #MustTry #Recipe #Cooking,0.92,887067,58566,22525,9010,0.1016,1
7817,YouTube,video,Education,ES,DE,2025-05-02 20:31:00,#Certification #Education #Knowledge #AcademicSuccess,0.75,334423,21539,8284,3313,0.0991,1
7818,YouTube,video,Lifestyle,HI,JP,2025-08-12 08:44:00,#Motivation #MindfulLiving #Wellness #Positivity #Lifestyle,0.59,535970,29185,11225,4490,0.0838,0
7819,YouTube,video,Education,EN,FR,2025-03-15 22:13:00,#Education #StudyTips #Learning #AcademicSuccess #Certification #Knowledge,0.17,145735,1901,731,292,0.0201,0
7820,YouTube,video,Business,HI,IN,2025-04-30 01:50:00,#Entrepreneur #CareerGrowth #BusinessTips,0.98,37556,2076,798,319,0.0851,0
7821,YouTube,video,Business,JA,MX,2025-01-28 22:19:00,#CareerGrowth #StartupLife #Entrepreneur #BusinessTips #Leadership #Hustle,-0.99,483085,15167,5833,2333,0.0483,0
7822,YouTube,video,Entertainment,ES,BR,2025-06-22 20:02:00,#Entertainment #ShowBiz #Viral #FollowForMore #MovieTime,0.68,40220,611,235,94,0.0234,0
7823,YouTube,video,Travel,ES,AU,2025-03-30 19:46:00,#ExploreMore #Adventure #Travel #Wanderlust #Journey,0.76,853726,80176,30837,12334,0.1445,1
7824,YouTube,video,Entertainment,JA,JP,2025-03-05 16:40:00,#Trending #Viral #ShowBiz #Entertainment #FollowForMore #MovieTime,0.96,831121,57108,21964,8785,0.1057,1
7825,YouTube,video,Travel,UR,UK,2025-07-28 17:02:00,#Wanderlust #ExploreMore #Travel #Adventure #Tourism #Journey,0.74,308734,10326,3971,1588,0.0515,0
7826,YouTube,video,Food,PT,DE,2025-02-06 20:28:00,#Recipe #Food #Foodie #FoodBlog,0.88,908154,16967,6526,2610,0.0287,0
7827,YouTube,video,Travel,JA,JP,2025-03-02 20:20:00,#Travel #Tourism #ExploreMore #Wanderlust #Journey #Adventure,0.14,863721,9990,3842,1537,0.0178,0
7828,YouTube,video,Health,UR,CA,2025-08-04 05:04:00,#HealthTips #Fitness #MentalHealth #Wellness #Nutrition #Health,0.81,961323,8288,3188,1275,0.0133,0
7829,YouTube,video,Food,HI,AU,2025-07-28 22:18:00,#Cooking #Foodie #Recipe #MustTry,0.91,860144,7407,2849,1139,0.0132,0
7830,YouTube,video,Fashion,PT,BR,2025-12-23 19:23:00,#TrendingStyle #Lookbook #Style #OOTD #Fashion #FashionTips,0.58,857306,41689,16034,6413,0.0748,0
7831,YouTube,video,Technology,PT,DE,2025-11-22 21:55:00,#DataScience #Innovation #TechTrends #CodingLife,0.92,522709,57831,22243,8897,0.1702,1
7832,YouTube,video,Food,PT,UK,2025-05-23 14:57:00,#Cooking #FoodBlog #Recipe,-0.94,337484,7670,2950,1180,0.035,0
7833,YouTube,video,Education,UR,FR,2025-10-28 20:52:00,#Certification #Education #StudyTips #AcademicSuccess,0.58,295381,3842,1477,591,0.02,0
7834,YouTube,video,Fashion,PT,DE,2025-07-04 11:52:00,#TrendingStyle #Style #OOTD #Lookbook,0.74,500063,51118,19661,7864,0.1573,1
7835,YouTube,video,Technology,UR,DE,2025-03-24 20:40:00,#TechTrends #Innovation #DataScience #Programming #MachineLearning #CodingLife #AI,0.8,438494,23541,9054,3621,0.0826,0
7836,YouTube,video,Sports,DE,MX,2025-03-01 08:48:00,#Football #Sports #Fitness #Training #Basketball #Cricket #Workout,0.58,429445,7683,2955,1182,0.0275,0
7837,YouTube,video,Business,JA,DE,2025-12-07 20:34:00,#Entrepreneur #Leadership #Hustle #CareerGrowth #BusinessTips #StartupLife,0.77,569216,34469,13257,5303,0.0932,1
7838,YouTube,video,Fashion,JA,DE,2025-12-03 14:46:00,#Fashion #Style #FashionTips #Lookbook,0.87,758254,27495,10575,4230,0.0558,0
7839,YouTube,video,Lifestyle,UR,CA,2025-01-17 21:51:00,#Lifestyle #MindfulLiving #Wellness #Motivation,0.69,248406,18951,7289,2915,0.1174,1
7840,YouTube,video,Travel,ES,AU,2025-07-07 22:59:00,#ExploreMore #Adventure #Wanderlust #Journey #Tourism #Travel,0.03,628491,61791,23766,9506,0.1513,1
7841,YouTube,video,Travel,PT,US,2025-12-04 21:52:00,#Journey #Tourism #Wanderlust #Travel,-0.19,105627,7229,2780,1112,0.1053,1
7842,YouTube,video,Entertainment,EN,FR,2025-10-27 21:05:00,#Funny #Trending #MovieTime #Entertainment #FollowForMore,0.62,428615,24070,9257,3703,0.0864,0
7843,YouTube,video,Sports,EN,MX,2025-04-05 22:40:00,#Sports #Basketball #Fitness,0.52,722870,70196,26998,10799,0.1494,1
7844,YouTube,video,Education,EN,MX,2025-12-16 22:57:00,#Education #StudyTips #AcademicSuccess #Knowledge,-0.57,280087,18861,7254,2901,0.1036,1
7845,YouTube,video,Education,UR,BR,2025-08-06 21:27:00,#StudyTips #Education #Knowledge #AcademicSuccess,-0.15,93755,8505,3271,1308,0.1396,1
7846,YouTube,video,Education,DE,BR,2025-07-13 20:32:00,#StudyTips #Education #Certification #AcademicSuccess,0.62,702244,46268,17795,7118,0.1014,1
7847,YouTube,video,Technology,JA,AU,2025-06-01 20:54:00,#Innovation #Programming #AI #DataScience #MachineLearning,0.7,833890,81190,31227,12490,0.1498,1
7848,YouTube,video,Education,PT,DE,2025-05-09 19:59:00,#StudyTips #Certification #AcademicSuccess #Learning #Education #Knowledge,1,833322,82221,31623,12649,0.1518,1
7849,YouTube,video,Entertainment,EN,UK,2025-03-14 16:24:00,#Funny #Viral #ShowBiz #FollowForMore,0.41,731844,13620,5238,2095,0.0286,0
7850,YouTube,video,Fashion,FR,DE,2025-02-22 07:30:00,#Fashion #OOTD #Lookbook #Style #FashionTips,0.73,460261,49184,18917,7566,0.1644,1
7851,YouTube,video,Sports,FR,AU,2025-03-13 20:24:00,#Training #Workout #Football #Basketball #Cricket #Sports #Fitness,0.49,282046,10130,3896,1558,0.0553,0
7852,YouTube,video,Food,ES,FR,2025-09-22 20:03:00,#Cooking #FoodBlog #Foodie #Food #Recipe #MustTry,0.93,889930,25410,9773,3909,0.0439,0
7853,YouTube,video,Fashion,JA,US,2025-03-21 22:36:00,#Style #TrendingStyle #OOTD #FashionTips #Lookbook #Fashion,0.55,795082,27136,10437,4174,0.0525,0
7854,YouTube,video,Health,HI,BR,2025-03-08 11:18:00,#Wellness #HealthTips #Fitness,0.91,65096,5981,2300,920,0.1414,1
7855,YouTube,video,Sports,EN,IN,2025-03-24 19:18:00,#Cricket #Sports #Fitness #Basketball #Football #Training,0.77,478262,4043,1555,622,0.013,0
7856,YouTube,video,Lifestyle,UR,US,2025-11-18 12:49:00,#DailyLife #Lifestyle #Wellness,0.6,918716,25372,9758,3903,0.0425,0
7857,YouTube,video,Entertainment,HI,UK,2025-09-08 09:49:00,#MovieTime #ShowBiz #Entertainment #Trending #Viral #Funny #FollowForMore,0.83,646138,24804,9540,3816,0.0591,0
7858,YouTube,video,Technology,DE,UK,2025-12-06 22:12:00,#DataScience #TechTrends #Innovation,0.54,317664,31155,11983,4793,0.1509,1
7859,YouTube,video,Health,PT,FR,2025-02-15 21:32:00,#Wellness #Fitness #MentalHealth,0.6,727915,74022,28470,11388,0.1564,1
7860,YouTube,video,Health,PT,IN,2025-12-07 22:41:00,#Fitness #Nutrition #HealthTips #Health #MentalHealth #Wellness,0.9,902797,45802,17616,7046,0.0781,0
7861,YouTube,video,Travel,PT,DE,2025-05-13 21:21:00,#Wanderlust #Tourism #Journey #Travel #ExploreMore,0.9,565638,22274,8567,3426,0.0606,0
7862,YouTube,video,Fashion,PT,JP,2025-02-20 07:55:00,#FashionTips #Fashion #Style,0.81,752156,88895,34190,13676,0.1818,1
7863,YouTube,video,Technology,JA,FR,2025-11-21 05:18:00,#CodingLife #MachineLearning #AI #Programming,0.27,587615,57365,22063,8825,0.1502,1
7864,YouTube,video,Travel,PT,IN,2025-08-28 21:06:00,#Tourism #Journey #Wanderlust #Adventure #ExploreMore,0.73,719908,14508,5580,2232,0.031,0
7865,YouTube,video,Education,JA,FR,2025-10-21 23:52:00,#Knowledge #StudyTips #AcademicSuccess,0.26,964192,38520,14815,5926,0.0615,0
7866,YouTube,video,Business,EN,BR,2025-11-16 22:26:00,#StartupLife #Hustle #Entrepreneur #Leadership,0.92,656477,62501,24039,9615,0.1465,1
7867,YouTube,video,Lifestyle,UR,FR,2025-02-03 22:53:00,#Positivity #DailyLife #MindfulLiving #Wellness #Lifestyle #Motivation,0.43,677148,12935,4975,1990,0.0294,0
7868,YouTube,video,Lifestyle,HI,IN,2025-01-06 19:36:00,#Motivation #Positivity #Lifestyle #DailyLife #MindfulLiving #Wellness,0.75,948044,99908,38426,15370,0.1621,1
7869,YouTube,video,Entertainment,ES,DE,2025-05-18 16:23:00,#Entertainment #FollowForMore #Trending #ShowBiz #Funny,0.99,211579,21271,8181,3272,0.1547,1
7870,YouTube,video,Lifestyle,JA,CA,2025-11-16 20:20:00,#MindfulLiving #Lifestyle #Wellness #DailyLife,0.64,898105,51920,19969,7987,0.0889,0
7871,YouTube,video,Travel,UR,FR,2025-03-13 19:23:00,#Travel #Wanderlust #Tourism #Adventure,0.46,722483,40096,15421,6168,0.0854,0
7872,YouTube,video,Travel,UR,BR,2025-02-22 19:34:00,#Adventure #Wanderlust #ExploreMore #Travel #Tourism #Journey,0.78,681141,36468,14026,5610,0.0824,0
7873,YouTube,video,Business,ES,UK,2025-10-08 22:33:00,#CareerGrowth #BusinessTips #Leadership,0.95,292656,31791,12227,4891,0.1671,1
7874,YouTube,video,Travel,JA,UK,2025-08-03 21:04:00,#Journey #Tourism #ExploreMore #Travel #Adventure #Wanderlust,0.94,670333,18235,7013,2805,0.0419,0
7875,YouTube,video,Technology,JA,FR,2025-12-02 22:04:00,#AI #TechTrends #CodingLife #Programming,0.71,760839,56614,21774,8709,0.1145,1
7876,YouTube,video,Sports,EN,IN,2025-03-01 22:59:00,#Cricket #Sports #Football #Fitness #Training #Basketball #Workout,0.83,27357,2180,838,335,0.1227,1
7877,YouTube,video,Technology,HI,JP,2025-05-13 20:36:00,#TechTrends #CodingLife #Innovation,-0.27,126372,6289,2419,967,0.0766,0
7878,YouTube,video,Lifestyle,FR,IN,2025-10-03 19:51:00,#Motivation #Positivity #Wellness #Lifestyle #MindfulLiving #DailyLife,-0.01,887533,83725,32202,12880,0.1451,1
7879,YouTube,video,Education,ES,CA,2025-01-02 20:05:00,#Certification #Education #StudyTips #Learning,-0.79,629974,37690,14496,5798,0.092,1
7880,YouTube,video,Travel,ES,CA,2025-07-06 22:35:00,#Wanderlust #Adventure #Travel #ExploreMore #Tourism #Journey,0.22,907452,88923,34201,13680,0.1508,1
7881,YouTube,video,Sports,DE,CA,2025-10-13 21:42:00,#Cricket #Football #Basketball #Sports #Fitness #Workout,0.66,591363,60793,23382,9352,0.1582,1
7882,YouTube,video,Business,DE,CA,2025-12-31 19:42:00,#Leadership #StartupLife #Entrepreneur #BusinessTips,0.44,205720,5051,1943,777,0.0378,0
7883,YouTube,video,Food,HI,JP,2025-08-07 06:11:00,#MustTry #Foodie #Cooking #Food #Recipe #FoodBlog,-0.91,679779,3680,1415,566,0.0083,0
7884,YouTube,video,Technology,EN,CA,2025-01-01 15:07:00,#AI #MachineLearning #DataScience #TechTrends #CodingLife,0.87,807863,89271,34335,13734,0.17,1
7885,YouTube,video,Technology,PT,US,2025-11-27 22:29:00,#AI #TechTrends #Programming #MachineLearning #CodingLife #Innovation,0.96,912701,75228,28934,11573,0.1268,1
7886,YouTube,video,Business,UR,MX,2025-06-10 21:08:00,#StartupLife #Hustle #Entrepreneur #Leadership,0.96,437680,53907,20733,8293,0.1895,1
7887,YouTube,video,Education,JA,US,2025-02-12 20:48:00,#AcademicSuccess #Education #Learning #Knowledge #Certification #StudyTips,0.64,313118,8764,3371,1348,0.0431,0
7888,YouTube,video,Travel,JA,UK,2025-08-09 02:07:00,#Travel #ExploreMore #Tourism,0.62,474489,50478,19414,7765,0.1637,1
7889,YouTube,video,Education,EN,MX,2025-10-06 02:39:00,#Learning #Knowledge #Certification,0.79,629555,25267,9718,3887,0.0617,0
7890,YouTube,video,Education,HI,JP,2025-08-20 19:57:00,#StudyTips #Certification #AcademicSuccess #Education #Learning #Knowledge,0.63,907367,38651,14866,5946,0.0655,0
7891,YouTube,video,Food,ES,US,2025-07-21 20:22:00,#Food #FoodBlog #Recipe #Foodie #MustTry #Cooking,0.87,422697,20348,7826,3130,0.0741,0
7892,YouTube,video,Health,DE,MX,2025-02-12 19:25:00,#Wellness #MentalHealth #HealthTips #Fitness #Health #Nutrition,0.59,290330,8196,3152,1261,0.0434,0
7893,YouTube,video,Health,DE,BR,2025-03-20 20:01:00,#Fitness #MentalHealth #HealthTips #Wellness #Nutrition #Health,0.9,414785,8046,3094,1237,0.0298,0
7894,YouTube,video,Sports,ES,US,2025-04-01 20:31:00,#Sports #Basketball #Cricket #Fitness #Workout #Training #Football,0.48,974977,44063,16947,6779,0.0695,0
7895,YouTube,video,Technology,DE,US,2025-11-03 22:59:00,#AI #Innovation #TechTrends #Programming #MachineLearning #CodingLife #DataScience,0.79,566969,15765,6063,2425,0.0428,0
7896,YouTube,video,Education,UR,CA,2025-10-28 20:17:00,#Learning #Knowledge #Certification #AcademicSuccess #StudyTips #Education,0.77,874707,82644,31786,12714,0.1454,1
7897,YouTube,video,Travel,ES,US,2025-09-09 02:35:00,#Travel #Adventure #Tourism #ExploreMore,0.86,550214,35526,13664,5465,0.0993,1
7898,YouTube,video,Health,EN,UK,2025-10-15 22:00:00,#MentalHealth #HealthTips #Health,0.53,637634,45530,17511,7004,0.1099,1
7899,YouTube,video,Travel,HI,FR,2025-10-20 22:35:00,#Travel #Adventure #Journey #Tourism,-0.05,754328,60383,23224,9289,0.1232,1
7900,YouTube,video,Entertainment,ES,FR,2025-05-06 08:15:00,#Entertainment #MovieTime #Funny #Trending #ShowBiz #Viral,0.43,785810,45279,17415,6966,0.0886,0
7901,YouTube,video,Entertainment,JA,US,2025-11-06 22:52:00,#FollowForMore #Viral #MovieTime #ShowBiz #Funny #Trending #Entertainment,0.95,689029,83613,32159,12863,0.1867,1
7902,YouTube,video,Technology,UR,FR,2025-01-27 22:15:00,#Innovation #MachineLearning #Programming #CodingLife #AI #DataScience #TechTrends,0.46,912123,67638,26014,10405,0.1141,1
7903,YouTube,video,Food,PT,DE,2025-05-22 13:49:00,#Cooking #MustTry #Recipe,0.54,259522,4719,1815,726,0.028,0
7904,YouTube,video,Fashion,EN,US,2025-09-10 08:30:00,#FashionTips #Style #OOTD #TrendingStyle #Fashion #Lookbook,0.76,208543,3946,1518,607,0.0291,0
7905,YouTube,video,Travel,PT,BR,2025-04-14 04:22:00,#Wanderlust #Tourism #ExploreMore,-0.14,693113,56667,21795,8718,0.1258,1
7906,YouTube,video,Travel,JA,AU,2025-04-09 09:31:00,#Tourism #Adventure #ExploreMore #Wanderlust #Travel,0.69,446969,32700,12577,5030,0.1126,1
7907,YouTube,video,Entertainment,JA,MX,2025-11-18 22:01:00,#MovieTime #Trending #Viral #FollowForMore,0.71,343060,35262,13562,5425,0.1581,1
7908,YouTube,video,Technology,JA,AU,2025-06-29 21:12:00,#CodingLife #AI #DataScience #MachineLearning #Innovation #TechTrends #Programming,0.44,989866,10933,4205,1682,0.017,0
7909,YouTube,video,Education,HI,DE,2025-06-24 20:54:00,#Certification #Learning #AcademicSuccess #StudyTips,0.76,381906,44249,17019,6807,0.1783,1
7910,YouTube,video,Travel,FR,DE,2025-01-22 22:54:00,#Travel #Adventure #Tourism #Wanderlust #ExploreMore #Journey,0.16,930062,94233,36243,14497,0.1559,1
7911,YouTube,video,Sports,FR,MX,2025-02-05 13:57:00,#Fitness #Cricket #Football #Sports #Training #Workout,0.5,719073,19628,7549,3019,0.042,0
7912,YouTube,video,Lifestyle,DE,FR,2025-04-16 20:58:00,#Positivity #DailyLife #MindfulLiving #Motivation,-0.02,385999,32977,12683,5073,0.1314,1
7913,YouTube,video,Lifestyle,EN,CA,2025-08-23 21:56:00,#MindfulLiving #Lifestyle #Positivity,-0.39,38569,1046,402,161,0.0418,0
7914,YouTube,video,Business,UR,CA,2025-09-02 19:05:00,#Entrepreneur #StartupLife #Leadership,-0.11,883175,71574,27528,11011,0.1247,1
7915,YouTube,video,Lifestyle,DE,FR,2025-06-08 01:23:00,#Positivity #Lifestyle #DailyLife,-0.15,33787,707,272,108,0.0322,0
7916,YouTube,video,Sports,UR,BR,2025-04-17 05:10:00,#Basketball #Fitness #Football,0.24,584832,57814,22236,8894,0.1521,1
7917,YouTube,video,Business,HI,MX,2025-04-17 21:38:00,#BusinessTips #StartupLife #Hustle #CareerGrowth #Leadership #Entrepreneur,0.73,927683,9960,3831,1532,0.0165,0
